# Coordinate of the center of mass
# Time [s] | COM_x | COM_y | COM_z
6.000000e+00	-1.284265e-07	-6.190612e-10	-1.012252e-09
6.100000e+00	-1.280485e-07	-6.183685e-10	-1.031401e-09
6.200000e+00	-1.287540e-07	-6.101572e-10	-1.050580e-09
6.300000e+00	-1.305758e-07	-5.989298e-10	-1.069742e-09
6.400000e+00	-1.333298e-07	-5.854387e-10	-1.089017e-09
6.500000e+00	-1.366687e-07	-5.725078e-10	-1.108393e-09
6.600000e+00	-1.401624e-07	-5.591416e-10	-1.127782e-09
6.700000e+00	-1.433869e-07	-5.502277e-10	-1.147288e-09
6.800000e+00	-1.460011e-07	-5.416958e-10	-1.166327e-09
6.900000e+00	-1.478071e-07	-5.344193e-10	-1.185560e-09
7.000000e+00	-1.487726e-07	-5.272476e-10	-1.204812e-09
7.100000e+00	-1.490210e-07	-5.210321e-10	-1.224000e-09
7.200000e+00	-1.487936e-07	-5.149683e-10	-1.243109e-09
7.300000e+00	-1.483946e-07	-5.081107e-10	-1.262172e-09
7.400000e+00	-1.481275e-07	-4.999165e-10	-1.281189e-09
7.500000e+00	-1.482385e-07	-4.900063e-10	-1.300180e-09
7.600000e+00	-1.488757e-07	-4.781949e-10	-1.319211e-09
7.700000e+00	-1.500709e-07	-4.651760e-10	-1.338282e-09
7.800000e+00	-1.517440e-07	-4.510520e-10	-1.357456e-09
7.900000e+00	-1.537284e-07	-4.369218e-10	-1.376649e-09
8.000000e+00	-1.558101e-07	-4.227884e-10	-1.395869e-09
8.100000e+00	-1.577727e-07	-4.100673e-10	-1.415106e-09
8.200000e+00	-1.594378e-07	-3.975630e-10	-1.434324e-09
8.300000e+00	-1.606949e-07	-3.868780e-10	-1.453409e-09
8.400000e+00	-1.615177e-07	-3.767937e-10	-1.472446e-09
8.500000e+00	-1.619585e-07	-3.672957e-10	-1.491408e-09
8.600000e+00	-1.621328e-07	-3.579992e-10	-1.510297e-09
8.700000e+00	-1.621919e-07	-3.485056e-10	-1.529144e-09
8.800000e+00	-1.622904e-07	-3.384439e-10	-1.547965e-09
8.900000e+00	-1.625578e-07	-3.277662e-10	-1.566761e-09
9.000000e+00	-1.630760e-07	-3.165834e-10	-1.585566e-09
9.100000e+00	-1.638684e-07	-3.049964e-10	-1.604394e-09
9.200000e+00	-1.649014e-07	-2.929449e-10	-1.623251e-09
9.300000e+00	-1.660958e-07	-2.807878e-10	-1.642115e-09
9.400000e+00	-1.673458e-07	-2.685651e-10	-1.660961e-09
9.500000e+00	-1.685416e-07	-2.567351e-10	-1.679783e-09
9.600000e+00	-1.695902e-07	-2.451619e-10	-1.698570e-09
9.700000e+00	-1.704314e-07	-2.343771e-10	-1.717284e-09
9.800000e+00	-1.710461e-07	-2.237535e-10	-1.735927e-09
9.900000e+00	-1.714565e-07	-2.136755e-10	-1.754498e-09
1.000000e+01	-1.717172e-07	-2.038477e-10	-1.772999e-09
1.010000e+01	-1.719029e-07	-1.939382e-10	-1.791448e-09
1.020000e+01	-1.720923e-07	-1.837028e-10	-1.809870e-09
1.030000e+01	-1.723525e-07	-1.731555e-10	-1.828263e-09
1.040000e+01	-1.727285e-07	-1.624281e-10	-1.846643e-09
1.050000e+01	-1.732360e-07	-1.515666e-10	-1.865009e-09
1.060000e+01	-1.738617e-07	-1.410258e-10	-1.883395e-09
1.070000e+01	-1.745685e-07	-1.306131e-10	-1.901763e-09
1.080000e+01	-1.753047e-07	-1.203055e-10	-1.920105e-09
1.090000e+01	-1.760149e-07	-1.101837e-10	-1.938403e-09
1.100000e+01	-1.766508e-07	-1.003139e-10	-1.956663e-09
1.110000e+01	-1.771797e-07	-9.070374e-11	-1.974860e-09
1.120000e+01	-1.775893e-07	-8.126856e-11	-1.993007e-09
1.130000e+01	-1.778881e-07	-7.207144e-11	-2.011101e-09
1.140000e+01	-1.781018e-07	-6.279428e-11	-2.029138e-09
1.150000e+01	-1.782673e-07	-5.365411e-11	-2.047130e-09
1.160000e+01	-1.784243e-07	-4.436374e-11	-2.065089e-09
1.170000e+01	-1.786080e-07	-3.509098e-11	-2.083023e-09
1.180000e+01	-1.788427e-07	-2.558224e-11	-2.100968e-09
1.190000e+01	-1.791381e-07	-1.604600e-11	-2.118883e-09
1.200000e+01	-1.794900e-07	-6.523462e-12	-2.136771e-09
1.210000e+01	-1.798810e-07	3.003857e-12	-2.154624e-09
1.220000e+01	-1.802854e-07	1.235536e-11	-2.172429e-09
1.230000e+01	-1.806757e-07	2.154372e-11	-2.190186e-09
1.240000e+01	-1.810272e-07	3.054707e-11	-2.207910e-09
1.250000e+01	-1.813218e-07	3.939619e-11	-2.225573e-09
1.260000e+01	-1.815522e-07	4.819761e-11	-2.243177e-09
1.270000e+01	-1.817212e-07	5.682538e-11	-2.260721e-09
1.280000e+01	-1.818410e-07	6.562583e-11	-2.278203e-09
1.290000e+01	-1.819295e-07	7.446587e-11	-2.295639e-09
1.300000e+01	-1.820068e-07	8.343077e-11	-2.313036e-09
1.310000e+01	-1.820912e-07	9.249377e-11	-2.330398e-09
1.320000e+01	-1.821960e-07	1.017542e-10	-2.347726e-09
1.330000e+01	-1.823274e-07	1.108986e-10	-2.365037e-09
1.340000e+01	-1.824841e-07	1.201087e-10	-2.382315e-09
1.350000e+01	-1.826577e-07	1.311605e-10	-2.399569e-09
1.360000e+01	-1.828364e-07	1.424406e-10	-2.416790e-09
1.370000e+01	-1.830060e-07	1.537720e-10	-2.433971e-09
1.380000e+01	-1.831541e-07	1.643183e-10	-2.451106e-09
1.390000e+01	-1.832712e-07	1.737370e-10	-2.468193e-09
1.400000e+01	-1.833527e-07	1.831174e-10	-2.485231e-09
1.410000e+01	-1.833993e-07	1.925070e-10	-2.502220e-09
1.420000e+01	-1.834166e-07	2.019167e-10	-2.519162e-09
1.430000e+01	-1.834133e-07	2.114553e-10	-2.536066e-09
1.440000e+01	-1.833996e-07	2.219360e-10	-2.552930e-09
1.450000e+01	-1.833848e-07	2.331048e-10	-2.569761e-09
1.460000e+01	-1.833764e-07	2.444638e-10	-2.586556e-09
1.470000e+01	-1.833780e-07	2.555768e-10	-2.603327e-09
1.480000e+01	-1.833895e-07	2.667955e-10	-2.620075e-09
1.490000e+01	-1.834075e-07	2.778972e-10	-2.636804e-09
1.500000e+01	-1.834265e-07	2.877043e-10	-2.653501e-09
1.510000e+01	-1.834392e-07	2.975508e-10	-2.670162e-09
1.520000e+01	-1.834391e-07	3.074526e-10	-2.686780e-09
1.530000e+01	-1.834211e-07	3.175074e-10	-2.703355e-09
1.540000e+01	-1.833827e-07	3.276417e-10	-2.719884e-09
1.550000e+01	-1.833239e-07	3.378744e-10	-2.736376e-09
1.560000e+01	-1.832471e-07	3.481652e-10	-2.752825e-09
1.570000e+01	-1.831565e-07	3.587034e-10	-2.769234e-09
1.580000e+01	-1.830574e-07	3.696143e-10	-2.785610e-09
1.590000e+01	-1.829547e-07	3.805601e-10	-2.801953e-09
1.600000e+01	-1.828525e-07	3.915049e-10	-2.818256e-09
1.610000e+01	-1.827529e-07	4.027082e-10	-2.834508e-09
1.620000e+01	-1.826565e-07	4.143006e-10	-2.850759e-09
1.630000e+01	-1.825617e-07	4.261219e-10	-2.866982e-09
1.640000e+01	-1.824658e-07	4.380534e-10	-2.883180e-09
1.650000e+01	-1.823650e-07	4.501249e-10	-2.899310e-09
1.660000e+01	-1.822561e-07	4.623583e-10	-2.915442e-09
1.670000e+01	-1.821364e-07	4.748870e-10	-2.931556e-09
1.680000e+01	-1.820048e-07	4.878129e-10	-2.947637e-09
1.690000e+01	-1.818607e-07	5.007844e-10	-2.963696e-09
1.700000e+01	-1.817051e-07	5.140417e-10	-2.979725e-09
1.710000e+01	-1.815402e-07	5.274932e-10	-2.995723e-09
1.720000e+01	-1.813683e-07	5.411897e-10	-3.011700e-09
1.730000e+01	-1.811921e-07	5.550258e-10	-3.027654e-09
1.740000e+01	-1.810138e-07	5.689816e-10	-3.043579e-09
1.750000e+01	-1.808348e-07	5.829577e-10	-3.059477e-09
1.760000e+01	-1.806558e-07	5.972047e-10	-3.075352e-09
1.770000e+01	-1.804761e-07	6.115800e-10	-3.091205e-09
1.780000e+01	-1.802946e-07	6.261171e-10	-3.107037e-09
1.790000e+01	-1.801099e-07	6.408021e-10	-3.122842e-09
1.800000e+01	-1.799201e-07	6.556246e-10	-3.138623e-09
1.810000e+01	-1.797240e-07	6.706280e-10	-3.154378e-09
1.820000e+01	-1.795204e-07	6.857211e-10	-3.170110e-09
1.830000e+01	-1.793091e-07	7.010589e-10	-3.185819e-09
1.840000e+01	-1.790904e-07	7.165790e-10	-3.201505e-09
1.850000e+01	-1.788648e-07	7.323307e-10	-3.217170e-09
1.860000e+01	-1.786341e-07	7.482640e-10	-3.232813e-09
1.870000e+01	-1.783996e-07	7.643537e-10	-3.248437e-09
1.880000e+01	-1.781624e-07	7.806616e-10	-3.264037e-09
1.890000e+01	-1.779234e-07	7.971309e-10	-3.279615e-09
1.900000e+01	-1.776831e-07	8.138101e-10	-3.295174e-09
1.910000e+01	-1.774416e-07	8.306996e-10	-3.310712e-09
1.920000e+01	-1.771984e-07	8.477826e-10	-3.326223e-09
1.930000e+01	-1.769527e-07	8.650755e-10	-3.341712e-09
1.940000e+01	-1.767037e-07	8.825762e-10	-3.357173e-09
1.950000e+01	-1.764507e-07	9.002818e-10	-3.372617e-09
1.960000e+01	-1.761931e-07	9.182023e-10	-3.388040e-09
1.970000e+01	-1.759305e-07	9.363310e-10	-3.403442e-09
1.980000e+01	-1.756639e-07	9.554140e-10	-3.418856e-09
1.990000e+01	-1.753921e-07	9.739481e-10	-3.434218e-09
2.000000e+01	-1.751164e-07	9.927546e-10	-3.449553e-09
2.010000e+01	-1.748376e-07	1.011727e-09	-3.464868e-09
2.020000e+01	-1.745564e-07	1.030962e-09	-3.480163e-09
2.030000e+01	-1.742734e-07	1.050461e-09	-3.495439e-09
2.040000e+01	-1.739889e-07	1.070405e-09	-3.510697e-09
2.050000e+01	-1.737030e-07	1.090381e-09	-3.525937e-09
2.060000e+01	-1.734156e-07	1.110546e-09	-3.541161e-09
2.070000e+01	-1.731264e-07	1.130873e-09	-3.556366e-09
2.080000e+01	-1.728351e-07	1.151426e-09	-3.571553e-09
2.090000e+01	-1.725411e-07	1.172203e-09	-3.586721e-09
2.100000e+01	-1.722442e-07	1.193249e-09	-3.601878e-09
2.110000e+01	-1.719443e-07	1.214493e-09	-3.617010e-09
2.120000e+01	-1.716412e-07	1.235931e-09	-3.632120e-09
2.130000e+01	-1.713352e-07	1.257509e-09	-3.647214e-09
2.140000e+01	-1.710266e-07	1.279356e-09	-3.662286e-09
2.150000e+01	-1.707150e-07	1.301351e-09	-3.677297e-09
2.160000e+01	-1.704022e-07	1.323658e-09	-3.692286e-09
2.170000e+01	-1.700881e-07	1.346309e-09	-3.707305e-09
2.180000e+01	-1.697729e-07	1.369256e-09	-3.722312e-09
2.190000e+01	-1.694566e-07	1.392415e-09	-3.737301e-09
2.200000e+01	-1.691390e-07	1.415815e-09	-3.752277e-09
2.210000e+01	-1.688202e-07	1.439462e-09	-3.767348e-09
2.220000e+01	-1.685002e-07	1.463350e-09	-3.782297e-09
2.230000e+01	-1.681787e-07	1.487479e-09	-3.797229e-09
2.240000e+01	-1.678554e-07	1.511894e-09	-3.812149e-09
2.250000e+01	-1.675303e-07	1.536524e-09	-3.827055e-09
2.260000e+01	-1.672034e-07	1.561392e-09	-3.841948e-09
2.270000e+01	-1.668745e-07	1.586573e-09	-3.856831e-09
2.280000e+01	-1.665440e-07	1.612118e-09	-3.871653e-09
2.290000e+01	-1.662119e-07	1.637820e-09	-3.886511e-09
2.300000e+01	-1.658785e-07	1.663732e-09	-3.901358e-09
2.310000e+01	-1.655439e-07	1.689806e-09	-3.916118e-09
2.320000e+01	-1.652083e-07	1.716227e-09	-3.930945e-09
2.330000e+01	-1.648719e-07	1.742917e-09	-3.945765e-09
2.340000e+01	-1.645348e-07	1.769766e-09	-3.960571e-09
2.350000e+01	-1.641968e-07	1.796874e-09	-3.975353e-09
2.360000e+01	-1.638581e-07	1.824204e-09	-3.990129e-09
2.370000e+01	-1.635183e-07	1.851740e-09	-4.004899e-09
2.380000e+01	-1.631777e-07	1.879413e-09	-4.019659e-09
2.390000e+01	-1.628361e-07	1.907436e-09	-4.034417e-09
2.400000e+01	-1.624933e-07	1.935653e-09	-4.049160e-09
2.410000e+01	-1.621496e-07	1.964105e-09	-4.063896e-09
2.420000e+01	-1.618048e-07	1.992802e-09	-4.078622e-09
2.430000e+01	-1.614592e-07	2.021716e-09	-4.093338e-09
2.440000e+01	-1.611128e-07	2.050852e-09	-4.108036e-09
2.450000e+01	-1.607658e-07	2.080221e-09	-4.122742e-09
2.460000e+01	-1.604183e-07	2.109748e-09	-4.137439e-09
2.470000e+01	-1.600703e-07	2.139476e-09	-4.152137e-09
2.480000e+01	-1.597211e-07	2.169367e-09	-4.166828e-09
2.490000e+01	-1.593719e-07	2.199492e-09	-4.181506e-09
